contact_operateur,nom_enseigne,id_station_itinerance,nom_station,implantation_station,adresse_station,coordonneesXY,nbre_pdc,id_pdc_itinerance,puissance_nominale,prise_type_ef,prise_type_2,prise_type_combo_ccs,prise_type_chademo,prise_type_autre,paiement_acte,tarification,condition_acces,reservation,horaires,accessibilite_pmr,restriction_gabarit,station_deux_roues,date_maj,last_modified,datagouv_dataset_id,datagouv_resource_id,datagouv_organization_or_owner,created_at,consolidated_longitude,consolidated_latitude,consolidated_code_postal,consolidated_commune,consolidated_is_lon_lat_correct,consolidated_is_code_insee_verified,consolidated_is_code_insee_modified
support@driveco.com,DRIVECO,FRDRVPCRFMKT184001,Carrefour Market - Saint-Florent-Sur-Cher,Parking public,"2 Rue Jean Moulin, 18400 Saint-Florent-sur-Cher","[2.252427, 46.996495]",4,FRDRVEAEKR1,50,false,false,true,true,false,true,Consommation : 0.49 € / kWh,Accès libre,true,24/7,Accessible mais non réservé PMR,inconnu,false,2025-12-16,2026-01-09T09:32:25Z,5fd093b73438a6a99bdf3606,27a42ffe-c629-472c-a45f-a57fbc470710,driveco,2026-01-09T09:32:25Z,2.252427,46.996495,18400,Saint-Florent-sur-Cher,TRUE,TRUE,FALSE
support@driveco.com,DRIVECO,FRDRVPCRFMKT443501,Carrefour Market - Guerande,Parking public,"centre commercial Des Salines, 44350 Guérande","[-2.397442, 47.292074]",8,FRDRVEAELQ1,22.08,true,true,false,false,false,true,Consommation : 0.46 € / kWh,Accès libre,true,24/7,Accessible mais non réservé PMR,inconnu,false,2026-01-08,2026-01-09T09:32:25Z,5fd093b73438a6a99bdf3606,27a42ffe-c629-472c-a45f-a57fbc470710,driveco,2026-01-09T09:32:25Z,-2.397442,47.292074,44350,Guérande,TRUE,TRUE,FALSE
support@driveco.com,DRIVECO,FRDRVPCRFMKT837901,Carrefour Market - Pignans,Parking public,"lieu dit Le Fege, 83790 Pignans","[6.236735, 43.301943]",4,FRDRVEAENR1,22.08,true,true,false,false,false,true,Consommation : 0.46 € / kWh,Accès libre,true,24/7,Accessible mais non réservé PMR,inconnu,false,2025-12-16,2026-01-09T09:32:25Z,5fd093b73438a6a99bdf3606,27a42ffe-c629-472c-a45f-a57fbc470710,driveco,2026-01-09T09:32:25Z,6.236735,43.301943,83790,Pignans,TRUE,TRUE,FALSE
support@driveco.com,DRIVECO,FRDRVPKLNV,Carrefour Market - Frevent,Parking public,"5 Rue Jules Ferry, 62270 Frévent","[2.292724, 50.277092]",4,FRDRVEAENW1,50,false,false,true,true,false,true,Consommation : 0.49 € / kWh,Accès libre,false,24/7,Accessible mais non réservé PMR,inconnu,false,2025-12-16,2026-01-09T09:32:25Z,5fd093b73438a6a99bdf3606,27a42ffe-c629-472c-a45f-a57fbc470710,driveco,2026-01-09T09:32:25Z,2.292724,50.277092,62270,Frévent,TRUE,TRUE,FALSE
support@driveco.com,DRIVECO,FRDRVPCRFMKT343701,Carrefour Market - Cazouls Les Beziers,Parking public,"Zae Saint Julien Route de Béziers, 34370 Cazouls-lès-Béziers","[3.111667, 43.385872]",10,FRDRVEAEUY1,200,false,false,true,false,false,true,Consommation : 0.54 € / kWh,Accès libre,true,24/7,Accessible mais non réservé PMR,inconnu,false,2026-01-08,2026-01-09T09:32:25Z,5fd093b73438a6a99bdf3606,27a42ffe-c629-472c-a45f-a57fbc470710,driveco,2026-01-09T09:32:25Z,3.111667,43.385872,34370,Cazouls-lès-Béziers,TRUE,TRUE,FALSE
support@driveco.com,DRIVECO,FRDRVPCRFMKT436001,Carrefour Market - Sainte-Sigolene,Parking public,"La Chaud, 43600 Sainte-Sigolène","[4.240259, 45.248884]",4,FRDRVEAFGU1,50,false,false,true,true,false,true,Consommation : 0.49 € / kWh,Accès libre,true,24/7,Accessible mais non réservé PMR,inconnu,false,2025-12-16,2026-01-09T09:32:25Z,5fd093b73438a6a99bdf3606,27a42ffe-c629-472c-a45f-a57fbc470710,driveco,2026-01-09T09:32:25Z,4.240259,45.248884,43600,Sainte-Sigolène,TRUE,TRUE,FALSE
support@driveco.com,DRIVECO,FRDRVPCRFMKT229601,Carrefour Market - Pledran,Parking public,"2 Rue du Challonge, 22960 Plédran","[-2.751218, 48.445524]",4,FRDRVEAFHM1,50,false,false,true,true,false,true,Consommation : 0.49 € / kWh,Accès libre,true,24/7,Accessible mais non réservé PMR,inconnu,false,2025-12-16,2026-01-09T09:32:25Z,5fd093b73438a6a99bdf3606,27a42ffe-c629-472c-a45f-a57fbc470710,driveco,2026-01-09T09:32:25Z,-2.751218,48.445524,22960,Plédran,TRUE,TRUE,FALSE
support@driveco.com,DRIVECO,FRDRVPAGNX50018306154300,Carrefour Market - Saint Pierre d'Irube,Parking public,"2 Chem. de Jupiter, 64990 Saint-Pierre-d'Irube","[-1.456861, 43.478011]",8,FRDRVEAFJR1,50,false,false,true,true,false,true,Consommation : 0.49 € / kWh,Accès libre,true,24/7,Accessible mais non réservé PMR,inconnu,false,2025-12-16,2026-01-09T09:32:25Z,5fd093b73438a6a99bdf3606,27a42ffe-c629-472c-a45f-a57fbc470710,driveco,2026-01-09T09:32:25Z,-1.456861,43.478011,64990,Saint-Pierre-d'Irube,TRUE,TRUE,FALSE
support@driveco.com,DRIVECO,FRDRVPCRFMKT801101,Carrefour Market - Moreuil,Parking public,"ZI 21 Rte de Thennes, 80110 Moreuil","[2.469171, 49.789873]",4,FRDRVEAFKU1,50,false,false,true,true,false,true,Consommation : 0.49 € / kWh,Accès libre,true,24/7,Accessible mais non réservé PMR,inconnu,false,2025-12-16,2026-01-09T09:32:25Z,5fd093b73438a6a99bdf3606,27a42ffe-c629-472c-a45f-a57fbc470710,driveco,2026-01-09T09:32:25Z,2.469171,49.789873,80110,Moreuil,TRUE,TRUE,FALSE
support@driveco.com,DRIVECO,FRDRVPCRFMKT761331,Carrefour Market - Epouville,Parking public,"Rue Aristide Briand, 76133 Épouville","[0.220403, 49.562552]",4,FRDRVEAFLM1,50,false,false,true,true,false,true,Consommation : 0.49 € / kWh,Accès libre,true,24/7,Accessible mais non réservé PMR,inconnu,false,2025-12-16,2026-01-09T09:32:25Z,5fd093b73438a6a99bdf3606,27a42ffe-c629-472c-a45f-a57fbc470710,driveco,2026-01-09T09:32:25Z,0.220403,49.562552,76133,Épouville,TRUE,TRUE,FALSE
support@driveco.com,DRIVECO,FRDRVPCRFMKT722301,Carrefour Market - Mulsanne,Parking public,"Av. de Bonen, 72230 Mulsanne","[0.246261, 47.913654]",4,FRDRVEAFMV1,50,false,false,true,true,false,true,Consommation : 0.49 € / kWh,Accès libre,true,24/7,Accessible mais non réservé PMR,inconnu,false,2025-12-16,2026-01-09T09:32:25Z,5fd093b73438a6a99bdf3606,27a42ffe-c629-472c-a45f-a57fbc470710,driveco,2026-01-09T09:32:25Z,0.246261,47.913654,72230,Mulsanne,TRUE,TRUE,FALSE
support@driveco.com,DRIVECO,FRDRVPCRFMKT713801,Carrefour Market - Saint Marcel,Parking public,"Rue du Curtil Canot, 71380 Saint-Marcel","[4.896302, 46.778255]",4,FRDRVEAFMZ1,50,false,false,true,true,false,true,Consommation : 0.49 € / kWh,Accès libre,true,24/7,Accessible mais non réservé PMR,inconnu,false,2025-12-16,2026-01-09T09:32:25Z,5fd093b73438a6a99bdf3606,27a42ffe-c629-472c-a45f-a57fbc470710,driveco,2026-01-09T09:32:25Z,4.896302,46.778255,71380,Saint-Marcel,TRUE,TRUE,FALSE
support@driveco.com,DRIVECO,FRDRVPCRFMKT573651,Carrefour Market - Ennery,Parking public,"Zac Des Begnennes, 57365 Ennery","[6.212285, 49.219941]",4,FRDRVEAFNU1,50,false,false,true,true,false,true,Consommation : 0.49 € / kWh,Accès libre,true,24/7,Accessible mais non réservé PMR,inconnu,false,2025-12-16,2026-01-09T09:32:25Z,5fd093b73438a6a99bdf3606,27a42ffe-c629-472c-a45f-a57fbc470710,driveco,2026-01-09T09:32:25Z,6.212285,49.219941,57365,Ennery,TRUE,TRUE,FALSE
support@driveco.com,DRIVECO,FRDRVPCRFMKT623001,Carrefour Market - Lens Maes,Parking public,"162 Av. Alfred Maes, 62300 Lens","[2.805920, 50.427174]",4,FRDRVEAFRX1,50,false,false,true,true,false,true,Consommation : 0.49 € / kWh,Accès libre,true,24/7,Accessible mais non réservé PMR,inconnu,false,2025-12-16,2026-01-09T09:32:25Z,5fd093b73438a6a99bdf3606,27a42ffe-c629-472c-a45f-a57fbc470710,driveco,2026-01-09T09:32:25Z,2.80592,50.427174,62300,Lens,TRUE,TRUE,FALSE
support@driveco.com,DRIVECO,FRDRVPCRFMKT022501,Carrefour Market - Marle sur Serre,Parking public,"Rue de la Chapelle Saint-Nicolas, 02250 Marle","[3.773282, 49.743555]",4,FRDRVEAFST1,50,false,false,true,true,false,true,Consommation : 0.49 € / kWh,Accès libre,true,24/7,Accessible mais non réservé PMR,inconnu,false,2025-12-16,2026-01-09T09:32:25Z,5fd093b73438a6a99bdf3606,27a42ffe-c629-472c-a45f-a57fbc470710,driveco,2026-01-09T09:32:25Z,3.773282,49.743555,02250,Marle,TRUE,TRUE,FALSE
support@driveco.com,DRIVECO,FRDRVPCRFMKT034301,Carrefour Market - Cosne d'Allier,Parking public,"Rte de Hérisson, 03430 Cosne-d'Allier","[2.825880, 46.474470]",4,FRDRVEAFXY1,50,false,false,true,true,false,true,Consommation : 0.49 € / kWh,Accès libre,true,24/7,Accessible mais non réservé PMR,inconnu,false,2025-12-16,2026-01-09T09:32:25Z,5fd093b73438a6a99bdf3606,27a42ffe-c629-472c-a45f-a57fbc470710,driveco,2026-01-09T09:32:25Z,2.82588,46.47447,03430,Cosne-d'Allier,TRUE,TRUE,FALSE
support@driveco.com,DRIVECO,FRDRVPBFNP,Carrefour Market - Audenge,Parking public,"217 Route des 3 villages, 33980 Audenge","[-0.980780, 44.695745]",4,FRDRVEAGJP1,50,false,false,true,true,false,true,Consommation : 0.49 € / kWh,Accès libre,false,24/7,Accessible mais non réservé PMR,inconnu,false,2025-12-16,2026-01-09T09:32:25Z,5fd093b73438a6a99bdf3606,27a42ffe-c629-472c-a45f-a57fbc470710,driveco,2026-01-09T09:32:25Z,-0.98078,44.695745,33980,Audenge,TRUE,TRUE,FALSE
support@driveco.com,DRIVECO,FRDRVPAHQS,Carrefour Market - Lezat-sur-Leze,Parking public,"21 La Riverette, 09210 Lézat-sur-Lèze","[1.346367, 43.282085]",4,FRDRVEAGLS1,22.08,true,true,false,false,false,true,Consommation : 0.46 € / kWh,Accès libre,true,24/7,Accessible mais non réservé PMR,inconnu,false,2025-12-16,2026-01-09T09:32:25Z,5fd093b73438a6a99bdf3606,27a42ffe-c629-472c-a45f-a57fbc470710,driveco,2026-01-09T09:32:25Z,1.346367,43.282085,09210,Lézat-sur-Lèze,TRUE,TRUE,FALSE
support@driveco.com,DRIVECO,FRDRVPCRFMKT563801,Carrefour Market - Guer,Parking public,"Av. du Gén Leclerc, 56380 Guer","[-2.122294, 47.911167]",4,FRDRVEAGLW1,50,false,false,true,true,false,true,Consommation : 0.49 € / kWh,Accès libre,true,24/7,Accessible mais non réservé PMR,inconnu,false,2025-12-16,2026-01-09T09:32:25Z,5fd093b73438a6a99bdf3606,27a42ffe-c629-472c-a45f-a57fbc470710,driveco,2026-01-09T09:32:25Z,-2.122294,47.911167,56380,Guer,TRUE,TRUE,FALSE
support@driveco.com,DRIVECO,FRDRVPCRFMKT271501,Carrefour Market - Etrepagny,Parking public,"Chem. de la Prte Rouge, 27150 Étrépagny","[1.627285, 49.302796]",4,FRDRVEAGNQ1,50,false,false,true,true,false,true,Consommation : 0.49 € / kWh,Accès libre,true,24/7,Accessible mais non réservé PMR,inconnu,false,2025-12-16,2026-01-09T09:32:25Z,5fd093b73438a6a99bdf3606,27a42ffe-c629-472c-a45f-a57fbc470710,driveco,2026-01-09T09:32:25Z,1.627285,49.302796,27150,Étrépagny,TRUE,TRUE,FALSE
support@driveco.com,DRIVECO,FRDRVPGKUW,Carrefour Market - Hagetmau,Parking public,"Rte de Samadet, 40700 Hagetmau","[-0.587237, 43.657881]",4,FRDRVEAGNY1,50,false,false,true,true,false,true,Consommation : 0.49 € / kWh,Accès libre,false,24/7,Accessible mais non réservé PMR,inconnu,false,2025-12-16,2026-01-09T09:32:25Z,5fd093b73438a6a99bdf3606,27a42ffe-c629-472c-a45f-a57fbc470710,driveco,2026-01-09T09:32:25Z,-0.587237,43.657881,40700,Hagetmau,TRUE,TRUE,FALSE
support@driveco.com,DRIVECO,FRDRVPCRFMKT771401,Carrefour Market - Saint Pierre Les Nemours,Parking public,"Rue de Larchant, 77140 Saint-Pierre-lès-Nemours","[2.676731, 48.269210]",4,FRDRVEAGRW1,22.08,true,true,false,false,false,true,Consommation : 0.46 € / kWh,Accès libre,true,24/7,Accessible mais non réservé PMR,inconnu,false,2025-12-16,2026-01-09T09:32:25Z,5fd093b73438a6a99bdf3606,27a42ffe-c629-472c-a45f-a57fbc470710,driveco,2026-01-09T09:32:25Z,2.676731,48.26921,77140,Saint-Pierre-lès-Nemours,TRUE,TRUE,FALSE
support@driveco.com,DRIVECO,FRDRVPCRFMKT021701,Carrefour Market - Le Nouvion-En-Thierache,Parking public,"Rue des Verriers, 02170 Le Nouvion-en-Thiérache","[3.780802, 50.012867]",4,FRDRVEAGSV1,50,false,false,true,true,false,true,Consommation : 0.49 € / kWh,Accès libre,true,24/7,Accessible mais non réservé PMR,inconnu,false,2025-12-16,2026-01-09T09:32:25Z,5fd093b73438a6a99bdf3606,27a42ffe-c629-472c-a45f-a57fbc470710,driveco,2026-01-09T09:32:25Z,3.780802,50.012867,02170,Le Nouvion-en-Thiérache,TRUE,TRUE,FALSE
support@driveco.com,DRIVECO,FRDRVPJLPV,Carrefour Market - Saint Jory,Parking public,"RN 20 LIEU DIT CABOURDY, 31790 St jory","[1.366634, 43.747229]",4,FRDRVEAGTY1,50,false,false,true,true,false,true,Consommation : 0.49 € / kWh,Accès libre,false,24/7,Accessible mais non réservé PMR,inconnu,false,2025-12-16,2026-01-09T09:32:25Z,5fd093b73438a6a99bdf3606,27a42ffe-c629-472c-a45f-a57fbc470710,driveco,2026-01-09T09:32:25Z,1.366634,43.747229,31790,Saint-Jory,TRUE,TRUE,FALSE
support@driveco.com,DRIVECO,FRDRVPAFMR50063028259487,Carrefour Market - Bagnols sur Ceze,Parking public,"5 ROUTE DE NIMES, 30200 BAGNOLS SUR CESE","[4.618045, 44.153818]",8,FRDRVEAHNZ1,150,false,false,true,false,false,true,Consommation : 0.54 € / kWh,Accès libre,false,24/7,Accessible mais non réservé PMR,inconnu,false,2025-12-16,2026-01-09T09:32:25Z,5fd093b73438a6a99bdf3606,27a42ffe-c629-472c-a45f-a57fbc470710,driveco,2026-01-09T09:32:25Z,4.618045,44.153818,30200,Bagnols-sur-Cèze,TRUE,TRUE,FALSE
support@driveco.com,DRIVECO,FRDRVPBPTY,Carrefour Market - Saint Germain du Corbeis,Parking public,"38 ROUTE DE FRESNAY, 61000 ST GERMAIN DU CORBEIS","[0.076237, 48.418781]",4,FRDRVEAHPU1,50,false,false,true,true,false,true,Consommation : 0.49 € / kWh,Accès libre,false,24/7,Accessible mais non réservé PMR,inconnu,false,2025-12-16,2026-01-09T09:32:25Z,5fd093b73438a6a99bdf3606,27a42ffe-c629-472c-a45f-a57fbc470710,driveco,2026-01-09T09:32:25Z,0.076237,48.418781,61000,Saint-Germain-du-Corbéis,TRUE,TRUE,FALSE
support@driveco.com,DRIVECO,FRDRVPEUWY,Carrefour Market - Gonneville La Mallet,Parking public,"Rue du Dr Paumelle, 76280 Gonneville-la-Mallet","[0.223972, 49.640772]",4,FRDRVEAHQR1,22.08,true,true,false,false,false,true,Consommation : 0.46 € / kWh,Accès libre,false,24/7,Accessible mais non réservé PMR,inconnu,false,2025-12-16,2026-01-09T09:32:25Z,5fd093b73438a6a99bdf3606,27a42ffe-c629-472c-a45f-a57fbc470710,driveco,2026-01-09T09:32:25Z,0.223972,49.640772,76280,Gonneville-la-Mallet,TRUE,TRUE,FALSE
support@driveco.com,DRIVECO,FRDRVPBFPY,Carrefour Market - Aubenas,Parking public,"Imp. de la Croisette, 07200 Lachapelle-sous-Aubenas","[4.387966, 44.606023]",4,FRDRVEAHQV1,50,false,false,true,true,false,true,Consommation : 0.49 € / kWh,Accès libre,true,24/7,Accessible mais non réservé PMR,inconnu,false,2025-12-16,2026-01-09T09:32:25Z,5fd093b73438a6a99bdf3606,27a42ffe-c629-472c-a45f-a57fbc470710,driveco,2026-01-09T09:32:25Z,4.387966,44.606023,07200,Lachapelle-sous-Aubenas,FALSE,TRUE,FALSE
support@driveco.com,DRIVECO,FRDRVPCRFMKT343701,Carrefour Market - Cazouls Les Beziers,Parking public,"Zae Saint Julien Route de Béziers, 34370 Cazouls-lès-Béziers","[3.111667, 43.385872]",10,FRDRVEAHSW1,50,false,false,true,false,false,true,Consommation : 0.49 € / kWh,Accès libre,true,24/7,Accessible mais non réservé PMR,inconnu,false,2026-01-08,2026-01-09T09:32:25Z,5fd093b73438a6a99bdf3606,27a42ffe-c629-472c-a45f-a57fbc470710,driveco,2026-01-09T09:32:25Z,3.111667,43.385872,34370,Cazouls-lès-Béziers,TRUE,TRUE,FALSE
support@driveco.com,DRIVECO,FRDRVPCRFMKT641301,Carrefour Market - Mauleon,Parking public,"36 Bd des Pyrénées, 64130 Mauléon-Licharre","[-0.885400, 43.225727]",4,FRDRVEAHUV1,50,false,false,true,true,false,true,Consommation : 0.49 € / kWh,Accès libre,true,24/7,Accessible mais non réservé PMR,inconnu,false,2025-12-16,2026-01-09T09:32:25Z,5fd093b73438a6a99bdf3606,27a42ffe-c629-472c-a45f-a57fbc470710,driveco,2026-01-09T09:32:25Z,-0.8854,43.225727,64130,Mauléon-Licharre,TRUE,TRUE,FALSE
support@driveco.com,DRIVECO,FRDRVPCRFMKT236001,Carrefour Market - Boussac,Parking public,"14 Av. du Bourbonnais, 23600 Boussac","[2.215535, 46.352467]",4,FRDRVEAJLX1,50,false,false,true,true,false,true,Consommation : 0.49 € / kWh,Accès libre,true,24/7,Accessible mais non réservé PMR,inconnu,false,2025-12-31,2026-01-09T09:32:25Z,5fd093b73438a6a99bdf3606,27a42ffe-c629-472c-a45f-a57fbc470710,driveco,2026-01-09T09:32:25Z,2.215535,46.352467,23600,Boussac,TRUE,TRUE,FALSE
support@driveco.com,DRIVECO,FRDRVPCRFMKT645001,Carrefour Market - Saint-Jean-De-Luz,Parking public,"Quartier Urdazuri 15 Av. Pierre Larramendy, 64500 Saint-Jean-de-Luz","[-1.656260, 43.382851]",4,FRDRVEAJNS1,50,false,false,true,true,false,true,Consommation : 0.49 € / kWh,Accès libre,true,24/7,Accessible mais non réservé PMR,inconnu,false,2025-12-16,2026-01-09T09:32:25Z,5fd093b73438a6a99bdf3606,27a42ffe-c629-472c-a45f-a57fbc470710,driveco,2026-01-09T09:32:25Z,-1.65626,43.382851,64500,Saint-Jean-de-Luz,TRUE,TRUE,FALSE
support@driveco.com,DRIVECO,FRDRVPEGTZ,Carrefour Market - Cambrai,Parking public,"187 Rue Saint-Ladre, 59400 Cambrai","[3.249997, 50.163210]",4,FRDRVEAJNW1,50,false,false,true,true,false,true,Consommation : 0.49 € / kWh,Accès libre,true,24/7,Accessible mais non réservé PMR,inconnu,false,2025-12-16,2026-01-09T09:32:25Z,5fd093b73438a6a99bdf3606,27a42ffe-c629-472c-a45f-a57fbc470710,driveco,2026-01-09T09:32:25Z,3.249997,50.16321,59400,Cambrai,TRUE,TRUE,FALSE
support@driveco.com,DRIVECO,FRDRVPCRFMKT627901,Carrefour Market - Leforest,Parking public,"62 Av. François Mitterrand, 62790 Leforest","[3.057280, 50.434814]",4,FRDRVEAJTY1,50,false,false,true,true,false,true,Consommation : 0.49 € / kWh,Accès libre,true,24/7,Accessible mais non réservé PMR,inconnu,false,2025-12-16,2026-01-09T09:32:25Z,5fd093b73438a6a99bdf3606,27a42ffe-c629-472c-a45f-a57fbc470710,driveco,2026-01-09T09:32:25Z,3.05728,50.434814,62790,Leforest,TRUE,TRUE,FALSE
support@driveco.com,DRIVECO,FRDRVPCRFMKT411001,Carrefour Market - Vendome Saint-Ouen,Parking public,"N10, 41100 Vendôme","[1.072497, 47.805293]",4,FRDRVEAKLV1,22.08,true,true,false,false,false,true,Consommation : 0.46 € / kWh,Accès libre,true,24/7,Accessible mais non réservé PMR,inconnu,false,2025-12-16,2026-01-09T09:32:25Z,5fd093b73438a6a99bdf3606,27a42ffe-c629-472c-a45f-a57fbc470710,driveco,2026-01-09T09:32:25Z,1.072497,47.805293,41100,Saint-Ouen,TRUE,TRUE,FALSE
support@driveco.com,DRIVECO,FRDRVPCRFMKT621261,Carrefour Market - Wimille,Parking public,"99 Rue Raoul Lebeurre, 62126 Wimille","[1.617581, 50.764831]",4,FRDRVEAKNR1,50,false,false,true,true,false,true,Consommation : 0.49 € / kWh,Accès libre,true,24/7,Accessible mais non réservé PMR,inconnu,false,2025-12-16,2026-01-09T09:32:25Z,5fd093b73438a6a99bdf3606,27a42ffe-c629-472c-a45f-a57fbc470710,driveco,2026-01-09T09:32:25Z,1.617581,50.764831,62126,Wimille,TRUE,TRUE,FALSE
support@driveco.com,DRIVECO,FRDRVPCRFMKT511701,Carrefour Market - Fismes,Parking public,"Av. de la Gare, 51170 Fismes","[3.685594, 49.309000]",4,FRDRVEAKRX1,50,false,false,true,true,false,true,Consommation : 0.54 € / kWh,Accès libre,true,24/7,Accessible mais non réservé PMR,inconnu,false,2025-12-16,2026-01-09T09:32:25Z,5fd093b73438a6a99bdf3606,27a42ffe-c629-472c-a45f-a57fbc470710,driveco,2026-01-09T09:32:25Z,3.685594,49.309,51170,Fismes,TRUE,TRUE,FALSE
support@driveco.com,DRIVECO,FRDRVPCRFMKT242201,Carrefour Market - Saint Cyprien,Parking public,"centre commercial L'Espérance, 24220 Saint-Cyprien","[1.041407, 44.863328]",4,FRDRVEAKTX1,50,false,false,true,true,false,true,Consommation : 0.49 € / kWh,Accès libre,true,24/7,Accessible mais non réservé PMR,inconnu,false,2025-12-16,2026-01-09T09:32:25Z,5fd093b73438a6a99bdf3606,27a42ffe-c629-472c-a45f-a57fbc470710,driveco,2026-01-09T09:32:25Z,1.041407,44.863328,24220,Saint-Cyprien,TRUE,TRUE,FALSE
support@driveco.com,DRIVECO,FRDRVPCRFMKT563901,Carrefour Market - Grand-Champ,Parking public,"Rte de Vannes, 56390 Grand-Champ","[-2.843756, 47.754695]",6,FRDRVEAKTY1,50,false,false,true,false,false,true,Consommation : 0.49 € / kWh,Accès libre,true,24/7,Accessible mais non réservé PMR,inconnu,false,2025-12-16,2026-01-09T09:32:25Z,5fd093b73438a6a99bdf3606,27a42ffe-c629-472c-a45f-a57fbc470710,driveco,2026-01-09T09:32:25Z,-2.843756,47.754695,56390,Grand-Champ,TRUE,TRUE,FALSE
support@driveco.com,DRIVECO,FRDRVPCRFMKT764201,Carrefour Market - Bihorel,Parking public,"Rue du Maréchal de Lattre de Tassigny, 76420 Bihorel","[1.127372, 49.458464]",4,FRDRVEAKWZ1,50,false,false,true,true,false,true,Consommation : 0.49 € / kWh,Accès libre,true,24/7,Accessible mais non réservé PMR,inconnu,false,2025-12-16,2026-01-09T09:32:25Z,5fd093b73438a6a99bdf3606,27a42ffe-c629-472c-a45f-a57fbc470710,driveco,2026-01-09T09:32:25Z,1.127372,49.458464,76420,Bihorel,TRUE,TRUE,FALSE
support@driveco.com,DRIVECO,FRDRVPJQUW,Carrefour Market - Saint Flour,Parking public,"route Aurillac Zi Mont Plain, 15100 Saint-Flour","[3.066412, 45.037809]",4,FRDRVEALNS1,50,false,false,true,true,false,true,Consommation : 0.49 € / kWh,Accès libre,false,24/7,Accessible mais non réservé PMR,inconnu,false,2025-12-16,2026-01-09T09:32:25Z,5fd093b73438a6a99bdf3606,27a42ffe-c629-472c-a45f-a57fbc470710,driveco,2026-01-09T09:32:25Z,3.066412,45.037809,15100,Andelat,TRUE,TRUE,FALSE
support@driveco.com,DRIVECO,FRDRVPCRFMKT272301,Carrefour Market - Thiberville,Parking public,"13 Rue de la Cité Lécuyer, 27230 Thiberville","[0.458006, 49.140890]",4,FRDRVEALRU1,22.08,true,true,false,false,false,true,Consommation : 0.46 € / kWh,Accès libre,true,24/7,Accessible mais non réservé PMR,inconnu,false,2025-12-16,2026-01-09T09:32:25Z,5fd093b73438a6a99bdf3606,27a42ffe-c629-472c-a45f-a57fbc470710,driveco,2026-01-09T09:32:25Z,0.458006,49.14089,27230,Thiberville,TRUE,TRUE,FALSE
support@driveco.com,DRIVECO,FRDRVPCRFMKT573901,Carrefour Market - Audun-Le-Tiche,Parking public,"63 Rue du Luxembourg, 57390 Audun-le-Tiche","[5.956143, 49.475936]",9,FRDRVEALSV1,200,false,false,true,false,false,true,Consommation : 0.54 € / kWh,Accès libre,true,24/7,Accessible mais non réservé PMR,inconnu,false,2026-01-08,2026-01-09T09:32:25Z,5fd093b73438a6a99bdf3606,27a42ffe-c629-472c-a45f-a57fbc470710,driveco,2026-01-09T09:32:25Z,5.956143,49.475936,57390,Audun-le-Tiche,TRUE,TRUE,FALSE
support@driveco.com,DRIVECO,FRDRVPCRFMKT036001,Carrefour Market - Commentry,Parking public,"Av. Edouard Vaillant, 03600 Commentry","[2.743010, 46.295192]",4,FRDRVEAMNQ1,50,false,false,true,true,false,true,Consommation : 0.49 € / kWh,Accès libre,true,24/7,Accessible mais non réservé PMR,inconnu,false,2025-12-16,2026-01-09T09:32:25Z,5fd093b73438a6a99bdf3606,27a42ffe-c629-472c-a45f-a57fbc470710,driveco,2026-01-09T09:32:25Z,2.74301,46.295192,03600,Commentry,TRUE,TRUE,FALSE
support@driveco.com,DRIVECO,FRDRVPBKVZ,Carrefour Market - Tarbes Claverie,Parking public,"19pl.Germain Claverie, 65000 Tarbes","[0.088870, 43.228240]",4,FRDRVEAMRT1,50,false,false,true,true,false,true,Consommation : 0.49 € / kWh,Accès libre,false,24/7,Accessible mais non réservé PMR,inconnu,false,2025-12-16,2026-01-09T09:32:25Z,5fd093b73438a6a99bdf3606,27a42ffe-c629-472c-a45f-a57fbc470710,driveco,2026-01-09T09:32:25Z,0.08887,43.22824,65000,Tarbes,TRUE,TRUE,FALSE
support@driveco.com,DRIVECO,FRDRVPCRFMKT56450150008030092462,Carrefour Market - Theix,Parking public,"Rue de Rosmadec, 56450 Theix-Noyalo","[-2.655242, 47.629514]",8,FRDRVEAMTX1,50,false,false,true,true,false,true,Consommation : 0.49 € / kWh,Accès libre,true,24/7,Accessible mais non réservé PMR,inconnu,false,2025-12-16,2026-01-09T09:32:25Z,5fd093b73438a6a99bdf3606,27a42ffe-c629-472c-a45f-a57fbc470710,driveco,2026-01-09T09:32:25Z,-2.655242,47.629514,56450,Theix-Noyalo,TRUE,TRUE,FALSE
